Model,Task_Prefix,Dataset_Name,Model_Responses,Gold_Labels,Min_K_Responses,cos_sim_scores,rouge_sim_scores,levenshtein_distance,GradientBoosting_prediction,GradientBoosting_probability,GradientBoosting_label,LogisticRegression_prediction,LogisticRegression_probability,LogisticRegression_label,RandomForest_prediction,RandomForest_probability,RandomForest_label
microsoft/phi-4,Summarize the following text: ,XSum,assistantThe Royal College of Midwives (RCM) has highlighted a shortage of midwives,"Deteriorating maternity services in Wales must be turned around without delay, midwives have warned.","{'Min_10.0% Prob': 12.7890625, 'Min_20.0% Prob': 11.177083333333334, 'Min_30.0% Prob': 8.8203125, 'Min_40.0% Prob': 7.513950892857143, 'Min_50.0% Prob': 6.270399305555555}",0.4253558218479156,"{'rouge1': Score(precision=0.07142857142857142, recall=0.08333333333333333, fmeasure=0.07692307692307691), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.07142857142857142, recall=0.08333333333333333, fmeasure=0.07692307692307691)}",77,1,0.5724085427411356,Likely Contaminated,1,0.6684360556186186,Likely Contaminated,0,0.4762878630872052,Not Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantFrank MacDonald, 44, from the Brechin area, was involved in a crash",A man who died after his motorbike collided with a car in Aberdeenshire has been named.,"{'Min_10.0% Prob': 6.708984375, 'Min_20.0% Prob': 6.0859375, 'Min_30.0% Prob': 5.157877604166667, 'Min_40.0% Prob': 4.49755859375, 'Min_50.0% Prob': 3.91767578125}",0.2219221442937851,"{'rouge1': Score(precision=0.125, recall=0.16666666666666666, fmeasure=0.14285714285714288), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0625, recall=0.08333333333333333, fmeasure=0.07142857142857144)}",70,1,0.7245968742635502,Likely Contaminated,1,0.5162685350423777,Likely Contaminated,1,0.5901834076870842,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantOn a particularly windy day in Wales, part of a school roof was torn off in",Wales has faced pre-Christmas disruptions after winds of up to 75mph from Storm Barbara swept in on Friday.,"{'Min_10.0% Prob': 9.3046875, 'Min_20.0% Prob': 7.9716796875, 'Min_30.0% Prob': 7.200520833333333, 'Min_40.0% Prob': 6.228298611111111, 'Min_50.0% Prob': 5.748579545454546}",0.4492686688899994,"{'rouge1': Score(precision=0.15789473684210525, recall=0.1875, fmeasure=0.17142857142857143), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.15789473684210525, recall=0.1875, fmeasure=0.17142857142857143)}",82,1,0.8615596169554841,Likely Contaminated,1,0.6945952943799594,Likely Contaminated,1,0.9118679560624274,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantMoussa Sissoko, a midfielder for Tottenham Hotspur, has accepted","Tottenham's Moussa Sissoko will be banned for three matches for elbowing Bournemouth's Harry Arter, missing the north London derby with Arsenal.","{'Min_10.0% Prob': 9.360677083333334, 'Min_20.0% Prob': 6.961588541666667, 'Min_30.0% Prob': 5.866319444444445, 'Min_40.0% Prob': 5.102376302083333, 'Min_50.0% Prob': 4.4876953125}",0.4763877093791961,"{'rouge1': Score(precision=0.13043478260869565, recall=0.3333333333333333, fmeasure=0.18750000000000003), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.08695652173913043, recall=0.2222222222222222, fmeasure=0.125)}",105,0,0.4659618222186785,Not Contaminated,1,0.5988068570584737,Likely Contaminated,0,0.3929585250660893,Not Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantVictoria Azarenka, a professional tennis player, returned to the sport in June after","Former world number one Victoria Azarenka will miss the US Open because of an ""ongoing family situation"".","{'Min_10.0% Prob': 7.814453125, 'Min_20.0% Prob': 6.173828125, 'Min_30.0% Prob': 5.34765625, 'Min_40.0% Prob': 4.802001953125, 'Min_50.0% Prob': 4.378125}",0.4537463784217834,"{'rouge1': Score(precision=0.11764705882352941, recall=0.15384615384615385, fmeasure=0.13333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.11764705882352941, recall=0.15384615384615385, fmeasure=0.13333333333333333)}",80,1,0.6764142480580275,Likely Contaminated,1,0.5651559412800407,Likely Contaminated,1,0.6140953240049696,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantIn January, Edinburgh Airport experienced an 11.7% increase in passenger traffic,","Scotland's two busiest airports have recorded their best January on record, following a marked increase in demand for international travel.","{'Min_10.0% Prob': 7.228515625, 'Min_20.0% Prob': 6.44921875, 'Min_30.0% Prob': 5.764973958333333, 'Min_40.0% Prob': 5.297607421875, 'Min_50.0% Prob': 4.602982954545454}",0.5607722997665405,"{'rouge1': Score(precision=0.19047619047619047, recall=0.3333333333333333, fmeasure=0.24242424242424246), 'rouge2': Score(precision=0.05, recall=0.09090909090909091, fmeasure=0.06451612903225806), 'rougeL': Score(precision=0.14285714285714285, recall=0.25, fmeasure=0.18181818181818182)}",99,0,0.44826931376704665,Not Contaminated,1,0.5490592606681609,Likely Contaminated,0,0.4020286401594331,Not Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantThe 38-year-old golfer had a promising start in the Championship, briefly leading",Welshman Stuart Manley missed the cut at the Open after hitting an 11 over par 81 in the second round at Royal Birkdale.,"{'Min_10.0% Prob': 9.205729166666666, 'Min_20.0% Prob': 6.973307291666667, 'Min_30.0% Prob': 6.084635416666667, 'Min_40.0% Prob': 5.369466145833333, 'Min_50.0% Prob': 4.75625}",0.2278303056955337,"{'rouge1': Score(precision=0.08695652173913043, recall=0.14285714285714285, fmeasure=0.1081081081081081), 'rouge2': Score(precision=0.045454545454545456, recall=0.07692307692307693, fmeasure=0.05714285714285715), 'rougeL': Score(precision=0.08695652173913043, recall=0.14285714285714285, fmeasure=0.1081081081081081)}",90,1,0.701907097873857,Likely Contaminated,0,0.44623012049934374,Not Contaminated,1,0.6981761690107277,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistant""Untitled Unmastered"" is a collection of jazz-infused tracks with politically-ch","Rapper Kendrick Lamar has released a surprise eight-track album, Untitled Unmastered, comprising outtakes from the Grammy-winning To Pimp A Butterfly.","{'Min_10.0% Prob': 8.134114583333334, 'Min_20.0% Prob': 6.762369791666667, 'Min_30.0% Prob': 5.731119791666667, 'Min_40.0% Prob': 4.781412760416667, 'Min_50.0% Prob': 4.0396484375}",0.4602223932743072,"{'rouge1': Score(precision=0.18181818181818182, recall=0.3076923076923077, fmeasure=0.2285714285714286), 'rouge2': Score(precision=0.047619047619047616, recall=0.08333333333333333, fmeasure=0.060606060606060615), 'rougeL': Score(precision=0.13636363636363635, recall=0.23076923076923078, fmeasure=0.1714285714285714)}",112,0,0.3173803755480388,Not Contaminated,1,0.5038105183750173,Likely Contaminated,1,0.5045653941861373,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantSurf Snowdonia in Dolgarrog, Conwy Valley, has faced operational","A new surf lagoon in north Wales has shut eight weeks early for the winter due to mechanical issues, bosses said.","{'Min_10.0% Prob': 10.4765625, 'Min_20.0% Prob': 9.4931640625, 'Min_30.0% Prob': 8.575520833333334, 'Min_40.0% Prob': 7.606770833333333, 'Min_50.0% Prob': 6.770419034090909}",0.2383125275373459,"{'rouge1': Score(precision=0.09523809523809523, recall=0.2222222222222222, fmeasure=0.13333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.09523809523809523, recall=0.2222222222222222, fmeasure=0.13333333333333333)}",90,1,0.5597782127488761,Likely Contaminated,1,0.709265983262665,Likely Contaminated,0,0.44747902995361016,Not Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantKaren Gillan, known for her role in ""Doctor Who,"" has joined an ensemble","Scottish actress Karen Gillan has been cast in a new film that has been described as a follow up story to the 1990s box office hit, Jumanji.","{'Min_10.0% Prob': 8.454427083333334, 'Min_20.0% Prob': 6.541852678571429, 'Min_30.0% Prob': 5.403515625, 'Min_40.0% Prob': 4.445870535714286, 'Min_50.0% Prob': 3.9660500919117645}",0.596928596496582,"{'rouge1': Score(precision=0.1111111111111111, recall=0.23076923076923078, fmeasure=0.15), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1111111111111111, recall=0.23076923076923078, fmeasure=0.15)}",99,1,0.543005621635265,Likely Contaminated,1,0.5526909208533648,Likely Contaminated,0,0.26544883025900834,Not Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,assistantPolice in Cardiff responded to a report of an attack on a 19-year-old woman,A man has been arrested in connection with an alleged sex attack at gardens in Cardiff city centre.,"{'Min_10.0% Prob': 14.0703125, 'Min_20.0% Prob': 8.927083333333334, 'Min_30.0% Prob': 6.97265625, 'Min_40.0% Prob': 5.889229910714286, 'Min_50.0% Prob': 5.125434027777778}",0.3335663378238678,"{'rouge1': Score(precision=0.2777777777777778, recall=0.3125, fmeasure=0.29411764705882354), 'rouge2': Score(precision=0.058823529411764705, recall=0.06666666666666667, fmeasure=0.0625), 'rougeL': Score(precision=0.16666666666666666, recall=0.1875, fmeasure=0.17647058823529413)}",75,1,0.7532073112570492,Likely Contaminated,1,0.6177593719735948,Likely Contaminated,1,0.6747170954045956,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantThe Reid Building, designed by US architect Steven Holl, is a new £30 million",The new Glasgow School of Art building is being officially opened across the road from Charles Rennie Mackintosh's masterpiece.,"{'Min_10.0% Prob': 10.49609375, 'Min_20.0% Prob': 8.4384765625, 'Min_30.0% Prob': 7.2109375, 'Min_40.0% Prob': 6.092041015625, 'Min_50.0% Prob': 4.861150568181818}",0.3035700023174286,"{'rouge1': Score(precision=0.15, recall=0.21428571428571427, fmeasure=0.1764705882352941), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1, recall=0.14285714285714285, fmeasure=0.11764705882352941)}",96,1,0.6218798745617786,Likely Contaminated,1,0.6374325532801153,Likely Contaminated,1,0.6429162052523466,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantAiton, aged 30, underwent scans on Monday to diagnose an injury. He","Catalans Dragons will be without hooker Paul Aiton for up to six weeks after he tore a pectoral muscle on his debut, in a defeat by Wigan Warriors on Friday.","{'Min_10.0% Prob': 8.223958333333334, 'Min_20.0% Prob': 6.171316964285714, 'Min_30.0% Prob': 5.467684659090909, 'Min_40.0% Prob': 4.875651041666667, 'Min_50.0% Prob': 4.391755756578948}",0.2221795618534088,"{'rouge1': Score(precision=0.1, recall=0.25, fmeasure=0.14285714285714288), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.06666666666666667, recall=0.16666666666666666, fmeasure=0.09523809523809522)}",119,1,0.676762924502493,Likely Contaminated,1,0.5410814840560224,Likely Contaminated,1,0.6073364764143218,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantIn a recent British Open wheelchair tennis event, British player Lucy Shuker and her",Lucy Shuker defended her mixed doubles title on the final day of the British Open in Nottingham.,"{'Min_10.0% Prob': 9.5546875, 'Min_20.0% Prob': 7.931640625, 'Min_30.0% Prob': 6.505208333333333, 'Min_40.0% Prob': 5.732421875, 'Min_50.0% Prob': 5.114453125}",0.6093171834945679,"{'rouge1': Score(precision=0.29411764705882354, recall=0.35714285714285715, fmeasure=0.3225806451612903), 'rouge2': Score(precision=0.125, recall=0.15384615384615385, fmeasure=0.13793103448275862), 'rougeL': Score(precision=0.17647058823529413, recall=0.21428571428571427, fmeasure=0.1935483870967742)}",77,1,0.5720708401014375,Likely Contaminated,1,0.5206585897224022,Likely Contaminated,1,0.634532124609137,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantThe text discusses recent industrial relations issues involving London Underground, particularly concerning part-time Night Tube",Yesterday there was a strike over driver relocation on the Central Line.,"{'Min_10.0% Prob': 10.25, 'Min_20.0% Prob': 9.7578125, 'Min_30.0% Prob': 8.555989583333334, 'Min_40.0% Prob': 7.955078125, 'Min_50.0% Prob': 7.177083333333333}",0.2208625674247741,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",105,1,0.7048892401126823,Likely Contaminated,1,0.6411163999920945,Likely Contaminated,1,0.6392965772617473,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantThe text discusses the ongoing discussions among mobile operators, Culture Secretary Maria Miller, and Of",A meeting about the UK's roll-out of 4G network services takes place later.,"{'Min_10.0% Prob': 10.90625, 'Min_20.0% Prob': 9.80078125, 'Min_30.0% Prob': 8.06328125, 'Min_40.0% Prob': 7.538411458333333, 'Min_50.0% Prob': 6.666748046875}",0.3611751794815063,"{'rouge1': Score(precision=0.13333333333333333, recall=0.13333333333333333, fmeasure=0.13333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.13333333333333333, recall=0.13333333333333333, fmeasure=0.13333333333333333)}",87,1,0.7561940024419145,Likely Contaminated,1,0.7250047892503361,Likely Contaminated,1,0.7459655129696925,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantA Florida jury ruled that Gawker violated Hulk Hogan's privacy rights, awarding him",Ex-professional wrestler Hulk Hogan has won a further $25m (Â£17m) in punitive damages from gossip site Gawker over the publication of a sex tape.,"{'Min_10.0% Prob': 11.47265625, 'Min_20.0% Prob': 8.428385416666666, 'Min_30.0% Prob': 6.4390625, 'Min_40.0% Prob': 5.565655048076923, 'Min_50.0% Prob': 4.737189797794118}",0.5235154032707214,"{'rouge1': Score(precision=0.12, recall=0.21428571428571427, fmeasure=0.15384615384615383), 'rouge2': Score(precision=0.041666666666666664, recall=0.07692307692307693, fmeasure=0.05405405405405406), 'rougeL': Score(precision=0.08, recall=0.14285714285714285, fmeasure=0.10256410256410256)}",115,0,0.3835652981177463,Not Contaminated,1,0.502763875972786,Likely Contaminated,0,0.46275989288489305,Not Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,assistantA 15-year-old boy was attacked by a man and woman in their 40,A teenager was assaulted and robbed as he got off a train in East Renfrewshire.,"{'Min_10.0% Prob': 10.953125, 'Min_20.0% Prob': 7.98046875, 'Min_30.0% Prob': 6.95234375, 'Min_40.0% Prob': 6.263392857142857, 'Min_50.0% Prob': 5.484809027777778}",0.4399301707744598,"{'rouge1': Score(precision=0.26666666666666666, recall=0.26666666666666666, fmeasure=0.26666666666666666), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.2, recall=0.2, fmeasure=0.20000000000000004)}",61,1,0.5737828491223652,Likely Contaminated,1,0.7460663201319538,Likely Contaminated,1,0.5943277877674106,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,assistantThe text discusses a significant genetic discovery related to human brain evolution. Researchers have identified a,"Humans may in part owe their big brains to a DNA ""typo"" in their genetic code, research suggests.","{'Min_10.0% Prob': 7.673828125, 'Min_20.0% Prob': 7.3896484375, 'Min_30.0% Prob': 6.670572916666667, 'Min_40.0% Prob': 6.03564453125, 'Min_50.0% Prob': 5.206498579545454}",0.5830931663513184,"{'rouge1': Score(precision=0.3333333333333333, recall=0.375, fmeasure=0.35294117647058826), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.16666666666666666, recall=0.1875, fmeasure=0.17647058823529413)}",94,1,0.6675656738753052,Likely Contaminated,1,0.7822277196509412,Likely Contaminated,1,0.6129858247445903,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,assistantThe text discusses the debate over the impact of the Paris climate agreement and the U.S,Climate scientists have taken issue with some of the research used by President Trump to bolster his case for withdrawal from the Paris agreement.,"{'Min_10.0% Prob': 7.810546875, 'Min_20.0% Prob': 6.388671875, 'Min_30.0% Prob': 5.428850446428571, 'Min_40.0% Prob': 5.018880208333333, 'Min_50.0% Prob': 4.314290364583333}",0.6045793294906616,"{'rouge1': Score(precision=0.25, recall=0.35294117647058826, fmeasure=0.2926829268292683), 'rouge2': Score(precision=0.08695652173913043, recall=0.125, fmeasure=0.10256410256410256), 'rougeL': Score(precision=0.16666666666666666, recall=0.23529411764705882, fmeasure=0.19512195121951217)}",105,1,0.6893829164257788,Likely Contaminated,1,0.5059536355953014,Likely Contaminated,1,0.8033226646719297,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantThe octagonal building in Hammersmith's Margravine Cemetery, London,","A cemetery's unique Victorian reception house which stored coffins to stop poor people keeping bodies in their homes, has been given protected status.","{'Min_10.0% Prob': 11.85546875, 'Min_20.0% Prob': 9.93125, 'Min_30.0% Prob': 8.98828125, 'Min_40.0% Prob': 8.11875, 'Min_50.0% Prob': 7.005709134615385}",0.3530678749084472,"{'rouge1': Score(precision=0.125, recall=0.3333333333333333, fmeasure=0.18181818181818182), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.041666666666666664, recall=0.1111111111111111, fmeasure=0.06060606060606061)}",119,0,0.4184869115673968,Not Contaminated,1,0.7524722653310689,Likely Contaminated,0,0.46710127871462054,Not Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantLorna Waddell, 41, from Kelso, admitted to committing fraud",A financial agent who took thousands of pounds by fraud has breached her community payback order by failing to carry out 180 hours unpaid work.,"{'Min_10.0% Prob': 9.44921875, 'Min_20.0% Prob': 8.68359375, 'Min_30.0% Prob': 7.18505859375, 'Min_40.0% Prob': 6.3677734375, 'Min_50.0% Prob': 5.543269230769231}",0.2575289309024811,"{'rouge1': Score(precision=0.08, recall=0.2222222222222222, fmeasure=0.11764705882352941), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.04, recall=0.1111111111111111, fmeasure=0.058823529411764705)}",113,1,0.5929151316950949,Likely Contaminated,1,0.6136038907968528,Likely Contaminated,1,0.5725465454757181,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,assistantThe text discusses the ongoing debate in the UK about the terms of its exit from the,"The UK should not have to pay ""large"" sums to the EU to trade with it after Brexit, Boris Johnson has said.","{'Min_10.0% Prob': 7.501953125, 'Min_20.0% Prob': 6.7734375, 'Min_30.0% Prob': 5.949776785714286, 'Min_40.0% Prob': 4.9544921875, 'Min_50.0% Prob': 4.456298828125}",0.2590676248073578,"{'rouge1': Score(precision=0.13636363636363635, recall=0.17647058823529413, fmeasure=0.15384615384615383), 'rouge2': Score(precision=0.047619047619047616, recall=0.0625, fmeasure=0.05405405405405405), 'rougeL': Score(precision=0.13636363636363635, recall=0.17647058823529413, fmeasure=0.15384615384615383)}",83,1,0.9575615201683367,Likely Contaminated,0,0.48161332237600685,Not Contaminated,1,0.9738970751470751,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantMunashe Charles Kutyauripo, a 16-year-old known as Charlie",Two 17-year-olds have been arrested on suspicion of murdering a teenage boy who was stabbed after a birthday party in east London.,"{'Min_10.0% Prob': 6.302734375, 'Min_20.0% Prob': 5.40625, 'Min_30.0% Prob': 4.922154017857143, 'Min_40.0% Prob': 4.280859375, 'Min_50.0% Prob': 3.9326985677083335}",0.0894470512866973,"{'rouge1': Score(precision=0.125, recall=0.3, fmeasure=0.17647058823529413), 'rouge2': Score(precision=0.043478260869565216, recall=0.1111111111111111, fmeasure=0.0625), 'rougeL': Score(precision=0.08333333333333333, recall=0.2, fmeasure=0.11764705882352941)}",103,1,0.5224580527354347,Likely Contaminated,0,0.3952836854257988,Not Contaminated,0,0.41136874806050494,Not Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,assistantO'Donnell returned from injury to play four games at the end of the season,"Gateshead are in discussions to offer new deals to JJ O'Donnell, George Smith, Liam Hogan and Gus Mafuta for next season's National League campaign.","{'Min_10.0% Prob': 10.411458333333334, 'Min_20.0% Prob': 8.819010416666666, 'Min_30.0% Prob': 7.685546875, 'Min_40.0% Prob': 7.109375, 'Min_50.0% Prob': 6.415441176470588}",0.2480565458536148,"{'rouge1': Score(precision=0.11538461538461539, recall=0.2, fmeasure=0.14634146341463417), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.07692307692307693, recall=0.13333333333333333, fmeasure=0.0975609756097561)}",109,1,0.8092452991309257,Likely Contaminated,1,0.6899551519557425,Likely Contaminated,1,0.811491762836831,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,assistantThe 25-year-old player joined Chelsea (the Blues) from Reading in August ,"Chelsea defender Michael Hector has joined Hull City on a season-long loan, the 14th loan spell of his career.","{'Min_10.0% Prob': 9.58984375, 'Min_20.0% Prob': 7.8330078125, 'Min_30.0% Prob': 6.885416666666667, 'Min_40.0% Prob': 5.900390625, 'Min_50.0% Prob': 5.327237215909091}",0.347958356142044,"{'rouge1': Score(precision=0.15, recall=0.23076923076923078, fmeasure=0.18181818181818185), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1, recall=0.15384615384615385, fmeasure=0.12121212121212123)}",84,1,0.5272683004018331,Likely Contaminated,1,0.6525886423149948,Likely Contaminated,0,0.4132053635096995,Not Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,assistantPhil Taylor Waites won the Lakeside BDO World Darts Championship final by defeating,"Scott Waites was delighted to clinch a second BDO world title, admitting it seemed ""a million miles away"" following shoulder surgery last year.","{'Min_10.0% Prob': 10.33984375, 'Min_20.0% Prob': 9.1421875, 'Min_30.0% Prob': 7.974609375, 'Min_40.0% Prob': 6.907848011363637, 'Min_50.0% Prob': 6.007114955357143}",0.4845405220985412,"{'rouge1': Score(precision=0.13043478260869565, recall=0.23076923076923078, fmeasure=0.16666666666666669), 'rouge2': Score(precision=0.045454545454545456, recall=0.08333333333333333, fmeasure=0.05882352941176471), 'rougeL': Score(precision=0.13043478260869565, recall=0.23076923076923078, fmeasure=0.16666666666666669)}",107,0,0.4383815541552739,Not Contaminated,1,0.6083755028188399,Likely Contaminated,0,0.3926795357420355,Not Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantThomas Sargent, a 21-year-old motorbike enthusiast, tragically died after",A man killed in a crash in Chorley had recently returned from a motorbike tour of Europe as part of his 21st birthday celebrations.,"{'Min_10.0% Prob': 7.720703125, 'Min_20.0% Prob': 6.5140625, 'Min_30.0% Prob': 5.60107421875, 'Min_40.0% Prob': 4.8698508522727275, 'Min_50.0% Prob': 4.304408482142857}",0.368667870759964,"{'rouge1': Score(precision=0.08333333333333333, recall=0.18181818181818182, fmeasure=0.1142857142857143), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.08333333333333333, recall=0.18181818181818182, fmeasure=0.1142857142857143)}",94,0,0.39358752681281856,Not Contaminated,1,0.5341453779990544,Likely Contaminated,1,0.5490374978038577,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,assistantNorthumbria Police arrested two boys on suspicion of possessing indecent images. The investigation,Two schoolboys aged 12 and 13 have been arrested after concerns were raised about children sharing inappropriate images on social media.,"{'Min_10.0% Prob': 9.07421875, 'Min_20.0% Prob': 7.34765625, 'Min_30.0% Prob': 5.834821428571429, 'Min_40.0% Prob': 5.009440104166667, 'Min_50.0% Prob': 4.1513671875}",0.6029581427574158,"{'rouge1': Score(precision=0.19047619047619047, recall=0.3076923076923077, fmeasure=0.23529411764705882), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.09523809523809523, recall=0.15384615384615385, fmeasure=0.11764705882352941)}",95,0,0.36244480841920124,Not Contaminated,1,0.6304220907109206,Likely Contaminated,0,0.38915574342238424,Not Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,assistantThe text discusses the potential impact of ice loss from the Totten Glacier in Antarctica on,"Unchecked climate change could put Antarctica's huge Totten Glacier into an unstable configuration over the coming centuries, a study has warned.","{'Min_10.0% Prob': 13.73046875, 'Min_20.0% Prob': 10.556640625, 'Min_30.0% Prob': 8.669084821428571, 'Min_40.0% Prob': 7.80859375, 'Min_50.0% Prob': 6.62939453125}",0.6189111471176147,"{'rouge1': Score(precision=0.18181818181818182, recall=0.25, fmeasure=0.2105263157894737), 'rouge2': Score(precision=0.047619047619047616, recall=0.06666666666666667, fmeasure=0.05555555555555555), 'rougeL': Score(precision=0.09090909090909091, recall=0.125, fmeasure=0.10526315789473685)}",109,1,0.7327649428412455,Likely Contaminated,1,0.6894074343432134,Likely Contaminated,1,0.7679997726946258,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantBill Lord, head teacher at Long Sutton Primary School in Spalding, allocates","A head teacher has defended his decision to offer staff at a Lincolnshire school a ""duvet day"".","{'Min_10.0% Prob': 10.3671875, 'Min_20.0% Prob': 8.7119140625, 'Min_30.0% Prob': 7.609375, 'Min_40.0% Prob': 6.74267578125, 'Min_50.0% Prob': 6.06484375}",0.430545300245285,"{'rouge1': Score(precision=0.23529411764705882, recall=0.3333333333333333, fmeasure=0.27586206896551724), 'rouge2': Score(precision=0.0625, recall=0.09090909090909091, fmeasure=0.07407407407407407), 'rougeL': Score(precision=0.23529411764705882, recall=0.3333333333333333, fmeasure=0.27586206896551724)}",76,0,0.41557686930889715,Not Contaminated,1,0.6657393060888662,Likely Contaminated,0,0.4689838911088911,Not Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantTechniquest in Cardiff, which receives significant funding from the Welsh Government, has been","Funding for two Techniquest science museums in Wales will end from April 2021, the Welsh Government has said.","{'Min_10.0% Prob': 9.802734375, 'Min_20.0% Prob': 7.7451171875, 'Min_30.0% Prob': 6.061383928571429, 'Min_40.0% Prob': 5.453776041666667, 'Min_50.0% Prob': 4.67529296875}",0.4580326974391937,"{'rouge1': Score(precision=0.3888888888888889, recall=0.5384615384615384, fmeasure=0.45161290322580644), 'rouge2': Score(precision=0.17647058823529413, recall=0.25, fmeasure=0.20689655172413793), 'rougeL': Score(precision=0.3333333333333333, recall=0.46153846153846156, fmeasure=0.3870967741935484)}",66,0,0.3810895540834753,Not Contaminated,0,0.464165324338823,Not Contaminated,1,0.5857029388095565,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantA 33-year-old former Sussex cricketer, Anyon, is taking over",Sussex have appointed former player James Anyon as head coach of their women's side.,"{'Min_10.0% Prob': 9.6484375, 'Min_20.0% Prob': 8.208333333333334, 'Min_30.0% Prob': 6.99375, 'Min_40.0% Prob': 6.370768229166667, 'Min_50.0% Prob': 5.456298828125}",0.5176226496696472,"{'rouge1': Score(precision=0.2, recall=0.2727272727272727, fmeasure=0.23076923076923075), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.13333333333333333, recall=0.18181818181818182, fmeasure=0.15384615384615383)}",63,1,0.6328378480772467,Likely Contaminated,1,0.7136951794160623,Likely Contaminated,1,0.7261371280077601,Likely Contaminated
